BRAND,MODEL,VARIANT,MANUFACTURING YEAR,FUEL_TYPE_CLEAN,TRANSMISSION_TYPE,VEHICLE_CATEGORY,PRICE(INR),PRICE_SEGMENT,SEATING CAPACITY,DISPLACEMENT,HORSEPOWER,TORQUE(LB.FT),MILEAGE(km/L),MAX DISTANCE(FULL TANK),LENGTH_MM,WIDTH_MM,HEIGHT_MM,AIRBAGS,CHILD_LOCK,SERVICE_COST_NUM,SAFETY_SCORE,COMFORT_SCORE,TECH_SCORE,PERFORMANCE_SCORE,NUMBER OF CYLINDERS,DRIVETRAIN,TARGET
Nissan,Micra Active,XV Safety,2019,Petrol,Manual,Hatchback,615000,Value,5,1198,67,77,18.97,777.0,3800.0,1665.0,1530.0,2,1,1,3,3,2,2,3,FWD,Nissan Micra Active
Nissan,Micra,XV CVT Luxury,2019,Petrol,Automatic,Hatchback,725000,Value,5,1198,76,77,19.34,790.0,3825.0,1665.0,1530.0,2,1,1,3,3,3,2,3,FWD,Nissan Micra
Nissan,Sunny,Special Edition,2019,Diesel,Manual,Sedan,1050000,Value,5,1461,85,147,22.7,930.0,4455.0,1695.0,1515.0,2,1,1,3,4,3,3,4,FWD,Nissan Sunny
Nissan,Kicks,XL,2019,Petrol,Manual,SUV,955000,Value,5,1498,105,105,14.23,711.0,4384.0,1813.0,1669.0,2,1,2,3,4,3,3,4,FWD,Nissan Kicks
Nissan,Kicks,XV,2019,Petrol,Manual,SUV,1095000,Value,5,1498,105,105,14.23,711.0,4384.0,1813.0,1669.0,2,1,2,3,4,4,3,4,FWD,Nissan Kicks
Nissan,Kicks,XV Premium,2019,Diesel,Manual,SUV,1365000,Value,5,1461,108,177,20.45,1022.0,4384.0,1813.0,1669.0,4,1,2,3,4,4,4,4,FWD,Nissan Kicks
Nissan,Kicks,XV Premium (O),2019,Diesel,Manual,SUV,1465000,Value,5,1461,108,177,20.45,1022.0,4384.0,1813.0,1669.0,4,1,2,3,4,5,4,4,FWD,Nissan Kicks
Nissan,Kicks,XL,2020,Petrol,Manual,SUV,949000,Value,5,1498,105,105,14.23,711.0,4384.0,1813.0,1669.0,2,1,2,3,4,3,3,4,FWD,Nissan Kicks
Nissan,Kicks,XV,2020,Petrol,Manual,SUV,1020000,Value,5,1498,105,105,14.23,711.0,4384.0,1813.0,1669.0,2,1,2,3,4,4,3,4,FWD,Nissan Kicks
Nissan,Kicks,XV Turbo,2020,Petrol,Manual,SUV,1185000,Value,5,1330,154,187,15.8,790.0,4384.0,1813.0,1669.0,2,1,2,3,4,4,5,4,FWD,Nissan Kicks
Nissan,Kicks,XV Premium Turbo,2020,Petrol,Manual,SUV,1265000,Value,5,1330,154,187,15.8,790.0,4384.0,1813.0,1669.0,4,1,2,3,4,4,5,4,FWD,Nissan Kicks
Nissan,Kicks,XV Premium (O) Turbo,2020,Petrol,Manual,SUV,1390000,Value,5,1330,154,187,15.8,790.0,4384.0,1813.0,1669.0,4,1,2,3,4,5,5,4,FWD,Nissan Kicks
Nissan,Kicks,XV Turbo CVT,2020,Petrol,Automatic,SUV,1345000,Value,5,1330,154,187,15.8,790.0,4384.0,1813.0,1669.0,2,1,2,3,4,4,5,4,FWD,Nissan Kicks
Nissan,Kicks,XV Premium Turbo CVT,2020,Petrol,Automatic,SUV,1445000,Value,5,1330,154,187,15.8,790.0,4384.0,1813.0,1669.0,4,1,2,3,4,5,5,4,FWD,Nissan Kicks
Nissan,Magnite,XE,2020,Petrol,Manual,SUV,499000,Budget,5,999,71,71,18.75,750.0,3994.0,1758.0,1572.0,2,1,2,4,3,2,3,3,FWD,Nissan Magnite
Nissan,Magnite,XL,2020,Petrol,Manual,SUV,599000,Budget,5,999,71,71,18.75,750.0,3994.0,1758.0,1572.0,2,1,2,4,3,3,3,3,FWD,Nissan Magnite
Nissan,Magnite,XV,2020,Petrol,Manual,SUV,668000,Value,5,999,71,71,18.75,750.0,3994.0,1758.0,1572.0,2,1,2,4,4,4,3,3,FWD,Nissan Magnite
Nissan,Magnite,XV Premium,2020,Petrol,Manual,SUV,755000,Value,5,999,71,71,18.75,750.0,3994.0,1758.0,1572.0,2,1,2,4,4,5,3,3,FWD,Nissan Magnite
Nissan,Magnite,XL Turbo,2021,Petrol,Manual,SUV,699000,Value,5,999,99,118,20.0,800.0,3994.0,1758.0,1572.0,2,1,2,4,3,3,4,3,FWD,Nissan Magnite
Nissan,Magnite,XV Turbo,2021,Petrol,Manual,SUV,768000,Value,5,999,99,118,20.0,800.0,3994.0,1758.0,1572.0,2,1,2,4,4,4,4,3,FWD,Nissan Magnite
Nissan,Magnite,XV Premium Turbo,2021,Petrol,Manual,SUV,845000,Value,5,999,99,118,20.0,800.0,3994.0,1758.0,1572.0,2,1,2,4,4,5,4,3,FWD,Nissan Magnite
Nissan,Magnite,XL Turbo CVT,2021,Petrol,Automatic,SUV,789000,Value,5,999,99,112,17.7,708.0,3994.0,1758.0,1572.0,2,1,2,4,3,3,4,3,FWD,Nissan Magnite
Nissan,Magnite,XV Turbo CVT,2021,Petrol,Automatic,SUV,858000,Value,5,999,99,112,17.7,708.0,3994.0,1758.0,1572.0,2,1,2,4,4,4,4,3,FWD,Nissan Magnite
Nissan,Magnite,XV Premium Turbo CVT,2021,Petrol,Automatic,SUV,935000,Value,5,999,99,112,17.7,708.0,3994.0,1758.0,1572.0,2,1,2,4,4,5,4,3,FWD,Nissan Magnite
Nissan,Magnite,Red Edition XV Turbo,2022,Petrol,Manual,SUV,924000,Value,5,999,99,118,20.0,800.0,3994.0,1758.0,1572.0,2,1,2,4,4,4,4,3,FWD,Nissan Magnite
Nissan,Magnite,Red Edition XV Turbo CVT,2022,Petrol,Automatic,SUV,1020000,Value,5,999,99,112,17.7,708.0,3994.0,1758.0,1572.0,2,1,2,4,4,4,4,3,FWD,Nissan Magnite
Nissan,Magnite,XV Premium (O) Turbo,2023,Petrol,Manual,SUV,965000,Value,5,999,99,118,20.0,800.0,3994.0,1758.0,1572.0,4,1,2,4,4,5,4,3,FWD,Nissan Magnite
Nissan,Magnite,XV Premium (O) Turbo CVT,2023,Petrol,Automatic,SUV,1094000,Value,5,999,99,112,17.7,708.0,3994.0,1758.0,1572.0,4,1,2,4,4,5,4,3,FWD,Nissan Magnite
Nissan,Magnite,Geza Edition,2023,Petrol,Manual,SUV,739000,Value,5,999,71,71,18.75,750.0,3994.0,1758.0,1572.0,2,1,2,4,3,5,3,3,FWD,Nissan Magnite
Nissan,Magnite,EZ-Shift XE,2024,Petrol,Manual,SUV,655000,Value,5,999,71,71,19.7,788.0,3994.0,1758.0,1572.0,2,1,2,4,3,2,3,3,FWD,Nissan Magnite
Nissan,Magnite,EZ-Shift XL,2024,Petrol,Manual,SUV,744000,Value,5,999,71,71,19.7,788.0,3994.0,1758.0,1572.0,2,1,2,4,3,3,3,3,FWD,Nissan Magnite
Nissan,Magnite,Kuro Edition Turbo,2024,Petrol,Manual,SUV,971000,Value,5,999,99,118,20.0,800.0,3994.0,1758.0,1572.0,2,1,2,4,4,4,4,3,FWD,Nissan Magnite
Nissan,X-Trail,4th Gen CBU,2024,Petrol,Automatic,SUV,4992000,Premium,7,1497,161,221,13.0,715.0,4680.0,1840.0,1725.0,7,1,3,5,5,4,4,3,FWD,Nissan X-Trail
Nissan,Magnite,Facelift Visia,2025,Petrol,Manual,SUV,599000,Budget,5,999,71,71,18.75,750.0,3994.0,1758.0,1572.0,6,1,2,4,3,2,3,3,FWD,Nissan Magnite
Nissan,Magnite,Facelift Visia AMT,2025,Petrol,Manual,SUV,660000,Value,5,999,71,71,19.7,788.0,3994.0,1758.0,1572.0,6,1,2,4,3,2,3,3,FWD,Nissan Magnite
Nissan,Magnite,Facelift Acenta,2025,Petrol,Manual,SUV,714000,Value,5,999,71,71,18.75,750.0,3994.0,1758.0,1572.0,6,1,2,4,3,3,3,3,FWD,Nissan Magnite
Nissan,Magnite,Facelift Acenta AMT,2025,Petrol,Manual,SUV,765000,Value,5,999,71,71,19.7,788.0,3994.0,1758.0,1572.0,6,1,2,4,3,3,3,3,FWD,Nissan Magnite
Nissan,Magnite,Facelift Tekna Turbo,2025,Petrol,Manual,SUV,999000,Value,5,999,99,118,20.0,800.0,3994.0,1758.0,1572.0,6,1,2,4,4,5,4,3,FWD,Nissan Magnite
Nissan,Magnite,Facelift Tekna+ Turbo CVT,2025,Petrol,Automatic,SUV,1150000,Value,5,999,99,112,17.4,696.0,3994.0,1758.0,1572.0,6,1,2,4,4,5,4,3,FWD,Nissan Magnite
Nissan,Gravite,Visia,2025,Petrol,Manual,MPV,565000,Budget,7,999,71,71,19.0,760.0,3990.0,1739.0,1643.0,6,1,1,4,4,2,3,3,FWD,Nissan Gravite
Nissan,Gravite,Acenta,2025,Petrol,Manual,MPV,680000,Value,7,999,71,71,19.0,760.0,3990.0,1739.0,1643.0,6,1,1,4,4,3,3,3,FWD,Nissan Gravite
Nissan,Gravite,Tekna AMT,2025,Petrol,Manual,MPV,894000,Value,7,999,71,71,18.2,728.0,3990.0,1739.0,1643.0,6,1,1,4,4,5,3,3,FWD,Nissan Gravite
Skoda,Octavia,Ambition,2018,Petrol,Automatic,Sedan,1799000,Mid-Range,5,1395,150,250,15.1,604.0,4670.0,1814.0,1461.0,4,1,15000,3,3,3,3,4,FWD,Skoda Octavia
Skoda,Octavia,Style,2018,Petrol,Automatic,Sedan,2099000,Mid-Range,5,1395,190,320,15.1,604.0,4670.0,1814.0,1461.0,6,1,15000,4,4,4,4,4,FWD,Skoda Octavia
Skoda,Octavia,RS,2018,Petrol,Automatic,Sedan,2799000,Mid-Range,5,1984,230,370,12.5,500.0,4670.0,1814.0,1461.0,6,1,15000,4,4,5,5,4,FWD,Skoda Octavia
Skoda,Octavia,Ambition,2019,Petrol,Automatic,Sedan,1919000,Mid-Range,5,1395,150,250,15.1,604.0,4670.0,1814.0,1461.0,4,1,15000,3,3,3,3,4,FWD,Skoda Octavia
Skoda,Octavia,Style,2019,Petrol,Automatic,Sedan,2219000,Mid-Range,5,1395,190,320,15.1,604.0,4670.0,1814.0,1461.0,6,1,15000,4,4,4,4,4,FWD,Skoda Octavia
Skoda,Octavia,RS,2019,Petrol,Automatic,Sedan,2919000,Mid-Range,5,1984,230,370,12.5,500.0,4670.0,1814.0,1461.0,6,1,15000,4,4,5,5,4,FWD,Skoda Octavia
Skoda,Octavia,Ambition,2020,Petrol,Automatic,Sedan,2039000,Mid-Range,5,1395,150,250,15.1,604.0,4670.0,1814.0,1461.0,4,1,15000,3,3,3,3,4,FWD,Skoda Octavia
Skoda,Octavia,Style,2020,Petrol,Automatic,Sedan,2339000,Mid-Range,5,1395,190,320,15.1,604.0,4670.0,1814.0,1461.0,6,1,15000,4,4,4,4,4,FWD,Skoda Octavia
Skoda,Octavia,RS,2020,Petrol,Automatic,Sedan,3039000,Premium,5,1984,230,370,12.5,500.0,4670.0,1814.0,1461.0,6,1,15000,4,4,5,5,4,FWD,Skoda Octavia
Skoda,Octavia,Ambition,2021,Petrol,Automatic,Sedan,2159000,Mid-Range,5,1395,150,250,15.1,604.0,4670.0,1814.0,1461.0,4,1,15000,3,3,3,3,4,FWD,Skoda Octavia
Skoda,Octavia,Style,2021,Petrol,Automatic,Sedan,2459000,Mid-Range,5,1395,190,320,15.1,604.0,4670.0,1814.0,1461.0,6,1,15000,4,4,4,4,4,FWD,Skoda Octavia
Skoda,Octavia,RS,2021,Petrol,Automatic,Sedan,3159000,Premium,5,1984,230,370,12.5,500.0,4670.0,1814.0,1461.0,6,1,15000,4,4,5,5,4,FWD,Skoda Octavia
Skoda,Octavia,Ambition,2022,Petrol,Automatic,Sedan,2279000,Mid-Range,5,1395,150,250,15.1,604.0,4670.0,1814.0,1461.0,4,1,15000,3,3,3,3,4,FWD,Skoda Octavia
Skoda,Octavia,Style,2022,Petrol,Automatic,Sedan,2579000,Mid-Range,5,1395,190,320,15.1,604.0,4670.0,1814.0,1461.0,6,1,15000,4,4,4,4,4,FWD,Skoda Octavia
Skoda,Octavia,RS,2022,Petrol,Automatic,Sedan,3279000,Premium,5,1984,230,370,12.5,500.0,4670.0,1814.0,1461.0,6,1,15000,4,4,5,5,4,FWD,Skoda Octavia
Skoda,Superb,Sportline,2018,Petrol,Automatic,Sedan,3199000,Premium,5,1984,190,320,14.3,643.0,4869.0,1864.0,1468.0,8,1,20500,4,5,4,4,4,FWD,Skoda Superb
Skoda,Superb,L&K,2018,Petrol,Automatic,Sedan,3599000,Premium,5,1984,190,320,14.0,630.0,4869.0,1864.0,1468.0,8,1,23000,5,5,5,4,4,4WD,Skoda Superb
Skoda,Superb,Sportline,2019,Petrol,Automatic,Sedan,3349000,Premium,5,1984,190,320,14.3,643.0,4869.0,1864.0,1468.0,8,1,20500,4,5,4,4,4,FWD,Skoda Superb
Skoda,Superb,L&K,2019,Petrol,Automatic,Sedan,3749000,Premium,5,1984,190,320,14.0,630.0,4869.0,1864.0,1468.0,8,1,23000,5,5,5,4,4,4WD,Skoda Superb
Skoda,Superb,Sportline,2020,Petrol,Automatic,Sedan,3499000,Premium,5,1984,190,320,14.3,643.0,4869.0,1864.0,1468.0,8,1,20500,4,5,4,4,4,FWD,Skoda Superb
Skoda,Superb,L&K,2020,Petrol,Automatic,Sedan,3899000,Premium,5,1984,190,320,14.0,630.0,4869.0,1864.0,1468.0,8,1,23000,5,5,5,4,4,4WD,Skoda Superb
Skoda,Superb,Sportline,2021,Petrol,Automatic,Sedan,3649000,Premium,5,1984,190,320,14.3,643.0,4869.0,1864.0,1468.0,8,1,20500,4,5,4,4,4,FWD,Skoda Superb
Skoda,Superb,L&K,2021,Petrol,Automatic,Sedan,4049000,Premium,5,1984,190,320,14.0,630.0,4869.0,1864.0,1468.0,8,1,23000,5,5,5,4,4,4WD,Skoda Superb
Skoda,Superb,Sportline,2022,Petrol,Automatic,Sedan,3799000,Premium,5,1984,190,320,14.3,643.0,4869.0,1864.0,1468.0,8,1,20500,4,5,4,4,4,FWD,Skoda Superb
Skoda,Superb,L&K,2022,Petrol,Automatic,Sedan,4199000,Premium,5,1984,190,320,14.0,630.0,4869.0,1864.0,1468.0,8,1,23000,5,5,5,4,4,4WD,Skoda Superb
Skoda,Superb,Sportline,2023,Petrol,Automatic,Sedan,3949000,Premium,5,1984,190,320,14.3,643.0,4869.0,1864.0,1468.0,8,1,20500,4,5,4,4,4,FWD,Skoda Superb
Skoda,Superb,L&K,2023,Petrol,Automatic,Sedan,4349000,Premium,5,1984,190,320,14.0,630.0,4869.0,1864.0,1468.0,8,1,23000,5,5,5,4,4,4WD,Skoda Superb
Skoda,Superb,Sportline,2024,Petrol,Automatic,Sedan,4099000,Premium,5,1984,190,320,14.3,643.0,4869.0,1864.0,1468.0,8,1,20500,4,5,4,4,4,FWD,Skoda Superb
Skoda,Superb,L&K,2024,Petrol,Automatic,Sedan,4499000,Premium,5,1984,190,320,14.0,630.0,4869.0,1864.0,1468.0,8,1,23000,5,5,5,4,4,4WD,Skoda Superb
Skoda,Superb,Sportline,2025,Petrol,Automatic,Sedan,4249000,Premium,5,1984,190,320,14.3,643.0,4869.0,1864.0,1468.0,8,1,20500,4,5,4,4,4,FWD,Skoda Superb
Skoda,Superb,L&K,2025,Petrol,Automatic,Sedan,4649000,Premium,5,1984,190,320,14.0,630.0,4869.0,1864.0,1468.0,8,1,23000,5,5,5,4,4,4WD,Skoda Superb
Skoda,Kodiaq,Style,2018,Petrol,Automatic,SUV,3399000,Premium,7,1984,180,320,12.4,558.0,4697.0,1882.0,1659.0,6,1,20000,4,4,4,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Sportline,2018,Petrol,Automatic,SUV,3699000,Premium,7,1984,190,320,12.0,540.0,4697.0,1882.0,1659.0,6,1,21500,4,4,5,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Style,2019,Petrol,Automatic,SUV,3549000,Premium,7,1984,180,320,12.4,558.0,4697.0,1882.0,1659.0,6,1,20000,4,4,4,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Sportline,2019,Petrol,Automatic,SUV,3849000,Premium,7,1984,190,320,12.0,540.0,4697.0,1882.0,1659.0,6,1,21500,4,4,5,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Style,2020,Petrol,Automatic,SUV,3699000,Premium,7,1984,180,320,12.4,558.0,4697.0,1882.0,1659.0,6,1,20000,4,4,4,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Sportline,2020,Petrol,Automatic,SUV,3999000,Premium,7,1984,190,320,12.0,540.0,4697.0,1882.0,1659.0,6,1,21500,4,4,5,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Style,2021,Petrol,Automatic,SUV,3849000,Premium,7,1984,180,320,12.4,558.0,4697.0,1882.0,1659.0,6,1,20000,4,4,4,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Sportline,2021,Petrol,Automatic,SUV,4149000,Premium,7,1984,190,320,12.0,540.0,4697.0,1882.0,1659.0,6,1,21500,4,4,5,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Style,2022,Petrol,Automatic,SUV,3999000,Premium,7,1984,180,320,12.4,558.0,4697.0,1882.0,1659.0,6,1,20000,4,4,4,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Sportline,2022,Petrol,Automatic,SUV,4299000,Premium,7,1984,190,320,12.0,540.0,4697.0,1882.0,1659.0,6,1,21500,4,4,5,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Style,2023,Petrol,Automatic,SUV,4149000,Premium,7,1984,180,320,12.4,558.0,4697.0,1882.0,1659.0,6,1,20000,4,4,4,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Sportline,2023,Petrol,Automatic,SUV,4449000,Premium,7,1984,190,320,12.0,540.0,4697.0,1882.0,1659.0,6,1,21500,4,4,5,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Style,2024,Petrol,Automatic,SUV,4299000,Premium,7,1984,180,320,12.4,558.0,4697.0,1882.0,1659.0,6,1,20000,4,4,4,4,4,4WD,Skoda Kodiaq
Skoda,Kodiaq,Sportline,2024,Petrol,Automatic,SUV,4599000,Premium,7,1984,190,320,12.0,540.0,4697.0,1882.0,1659.0,6,1,21500,4,4,5,4,4,4WD,Skoda Kodiaq
Skoda,Kushaq,Active,2021,Petrol,Manual/Auto,SUV,1079000,Value,5,999,115,178,18.3,732.0,4225.0,1760.0,1612.0,2,1,11500,3,3,3,3,3,FWD,Skoda Kushaq
Skoda,Kushaq,Ambition,2021,Petrol,Manual/Auto,SUV,1229000,Value,5,999,115,178,18.3,732.0,4225.0,1760.0,1612.0,4,1,11500,3,3,4,3,3,FWD,Skoda Kushaq
Skoda,Kushaq,Style,2021,Petrol,Manual/Auto,SUV,1389000,Value,5,1498,150,250,16.5,660.0,4225.0,1760.0,1612.0,4,1,11500,4,4,4,4,4,FWD,Skoda Kushaq
Skoda,Kushaq,Monte Carlo,2021,Petrol,Manual/Auto,SUV,1549000,Mid-Range,5,1498,150,250,16.5,660.0,4225.0,1760.0,1612.0,6,1,11500,4,4,5,4,4,FWD,Skoda Kushaq
Skoda,Kushaq,Active,2022,Petrol,Manual/Auto,SUV,1149000,Value,5,999,115,178,18.3,732.0,4225.0,1760.0,1612.0,2,1,11500,3,3,3,3,3,FWD,Skoda Kushaq
Skoda,Kushaq,Ambition,2022,Petrol,Manual/Auto,SUV,1309000,Value,5,999,115,178,18.3,732.0,4225.0,1760.0,1612.0,4,1,11500,3,3,4,3,3,FWD,Skoda Kushaq
Skoda,Kushaq,Style,2022,Petrol,Manual/Auto,SUV,1479000,Value,5,1498,150,250,16.5,660.0,4225.0,1760.0,1612.0,4,1,11500,4,4,4,4,4,FWD,Skoda Kushaq
Skoda,Kushaq,Monte Carlo,2022,Petrol,Manual/Auto,SUV,1649000,Mid-Range,5,1498,150,250,16.5,660.0,4225.0,1760.0,1612.0,6,1,11500,4,4,5,4,4,FWD,Skoda Kushaq
Skoda,Kushaq,Active,2023,Petrol,Manual/Auto,SUV,1229000,Value,5,999,115,178,18.3,732.0,4225.0,1760.0,1612.0,2,1,11500,3,3,3,3,3,FWD,Skoda Kushaq
Skoda,Kushaq,Ambition,2023,Petrol,Manual/Auto,SUV,1399000,Value,5,999,115,178,18.3,732.0,4225.0,1760.0,1612.0,4,1,11500,3,3,4,3,3,FWD,Skoda Kushaq
Skoda,Kushaq,Style,2023,Petrol,Manual/Auto,SUV,1583000,Mid-Range,5,1498,150,250,16.5,660.0,4225.0,1760.0,1612.0,4,1,11500,4,4,4,4,4,FWD,Skoda Kushaq
Skoda,Kushaq,Monte Carlo,2023,Petrol,Manual/Auto,SUV,1768000,Mid-Range,5,1498,150,250,16.5,660.0,4225.0,1760.0,1612.0,6,1,11500,4,4,5,4,4,FWD,Skoda Kushaq
Skoda,Kushaq,Active,2024,Petrol,Manual/Auto,SUV,1319000,Value,5,999,115,178,18.3,732.0,4225.0,1760.0,1612.0,2,1,11500,3,3,3,3,3,FWD,Skoda Kushaq
Skoda,Kushaq,Ambition,2024,Petrol,Manual/Auto,SUV,1505000,Mid-Range,5,999,115,178,18.3,732.0,4225.0,1760.0,1612.0,4,1,11500,3,3,4,3,3,FWD,Skoda Kushaq
Skoda,Kushaq,Style,2024,Petrol,Manual/Auto,SUV,1705000,Mid-Range,5,1498,150,250,16.5,660.0,4225.0,1760.0,1612.0,4,1,11500,4,4,4,4,4,FWD,Skoda Kushaq
Skoda,Kushaq,Monte Carlo,2024,Petrol,Manual/Auto,SUV,1905000,Mid-Range,5,1498,150,250,16.5,660.0,4225.0,1760.0,1612.0,6,1,11500,4,4,5,4,4,FWD,Skoda Kushaq
Skoda,Kushaq,Active,2025,Petrol,Manual/Auto,SUV,1420000,Value,5,999,115,178,18.3,732.0,4225.0,1760.0,1612.0,2,1,11500,3,3,3,3,3,FWD,Skoda Kushaq
Skoda,Kushaq,Ambition,2025,Petrol,Manual/Auto,SUV,1625000,Mid-Range,5,999,115,178,18.3,732.0,4225.0,1760.0,1612.0,4,1,11500,3,3,4,3,3,FWD,Skoda Kushaq
Skoda,Kushaq,Style,2025,Petrol,Manual/Auto,SUV,1845000,Mid-Range,5,1498,150,250,16.5,660.0,4225.0,1760.0,1612.0,4,1,11500,4,4,4,4,4,FWD,Skoda Kushaq
Skoda,Kushaq,Monte Carlo,2025,Petrol,Manual/Auto,SUV,2065000,Mid-Range,5,1498,150,250,16.5,660.0,4225.0,1760.0,1612.0,6,1,11500,4,4,5,4,4,FWD,Skoda Kushaq
Skoda,Slavia,Active,2022,Petrol,Manual/Auto,Sedan,1099000,Value,5,999,115,178,18.71,748.0,4541.0,1752.0,1487.0,2,1,11000,3,3,3,3,3,FWD,Skoda Slavia
Skoda,Slavia,Ambition,2022,Petrol,Manual/Auto,Sedan,1329000,Value,5,999,115,178,18.71,748.0,4541.0,1752.0,1487.0,4,1,11000,3,4,4,3,3,FWD,Skoda Slavia
Skoda,Slavia,Style,2022,Petrol,Manual/Auto,Sedan,1529000,Mid-Range,5,1498,150,250,16.96,678.0,4541.0,1752.0,1487.0,4,1,11000,4,4,4,4,4,FWD,Skoda Slavia
Skoda,Slavia,Monte Carlo,2022,Petrol,Manual/Auto,Sedan,1679000,Mid-Range,5,1498,150,250,16.96,678.0,4541.0,1752.0,1487.0,6,1,11000,4,4,5,4,4,FWD,Skoda Slavia
Skoda,Slavia,Active,2023,Petrol,Manual/Auto,Sedan,1175000,Value,5,999,115,178,18.71,748.0,4541.0,1752.0,1487.0,2,1,11000,3,3,3,3,3,FWD,Skoda Slavia
Skoda,Slavia,Ambition,2023,Petrol,Manual/Auto,Sedan,1429000,Value,5,999,115,178,18.71,748.0,4541.0,1752.0,1487.0,4,1,11000,3,4,4,3,3,FWD,Skoda Slavia
Skoda,Slavia,Style,2023,Petrol,Manual/Auto,Sedan,1645000,Mid-Range,5,1498,150,250,16.96,678.0,4541.0,1752.0,1487.0,4,1,11000,4,4,4,4,4,FWD,Skoda Slavia
Skoda,Slavia,Monte Carlo,2023,Petrol,Manual/Auto,Sedan,1809000,Mid-Range,5,1498,150,250,16.96,678.0,4541.0,1752.0,1487.0,6,1,11000,4,4,5,4,4,FWD,Skoda Slavia
Skoda,Slavia,Active,2024,Petrol,Manual/Auto,Sedan,1265000,Value,5,999,115,178,18.71,748.0,4541.0,1752.0,1487.0,2,1,11000,3,3,3,3,3,FWD,Skoda Slavia
Skoda,Slavia,Ambition,2024,Petrol,Manual/Auto,Sedan,1545000,Mid-Range,5,999,115,178,18.71,748.0,4541.0,1752.0,1487.0,4,1,11000,3,4,4,3,3,FWD,Skoda Slavia
Skoda,Slavia,Style,2024,Petrol,Manual/Auto,Sedan,1775000,Mid-Range,5,1498,150,250,16.96,678.0,4541.0,1752.0,1487.0,4,1,11000,4,4,4,4,4,FWD,Skoda Slavia
Skoda,Slavia,Monte Carlo,2024,Petrol,Manual/Auto,Sedan,1958000,Mid-Range,5,1498,150,250,16.96,678.0,4541.0,1752.0,1487.0,6,1,11000,4,4,5,4,4,FWD,Skoda Slavia
Skoda,Slavia,Active,2025,Petrol,Manual/Auto,Sedan,1365000,Value,5,999,115,178,18.71,748.0,4541.0,1752.0,1487.0,2,1,11000,3,3,3,3,3,FWD,Skoda Slavia
Skoda,Slavia,Ambition,2025,Petrol,Manual/Auto,Sedan,1675000,Mid-Range,5,999,115,178,18.71,748.0,4541.0,1752.0,1487.0,4,1,11000,3,4,4,3,3,FWD,Skoda Slavia
Skoda,Slavia,Style,2025,Petrol,Manual/Auto,Sedan,1925000,Mid-Range,5,1498,150,250,16.96,678.0,4541.0,1752.0,1487.0,4,1,11000,4,4,4,4,4,FWD,Skoda Slavia
Skoda,Slavia,Monte Carlo,2025,Petrol,Manual/Auto,Sedan,2130000,Mid-Range,5,1498,150,250,16.96,678.0,4541.0,1752.0,1487.0,6,1,11000,4,4,5,4,4,FWD,Skoda Slavia
Skoda,Karoq,Ambition,2019,Petrol,Automatic,SUV,2499000,Mid-Range,5,1498,150,250,15.0,600.0,4382.0,1841.0,1605.0,6,1,15000,4,4,4,4,4,FWD,Skoda Karoq
Skoda,Karoq,Style,2019,Petrol,Automatic,SUV,2799000,Mid-Range,5,1984,190,320,14.0,560.0,4382.0,1841.0,1605.0,6,1,16000,4,4,4,4,4,4WD,Skoda Karoq
Skoda,Karoq,Ambition,2020,Petrol,Automatic,SUV,2599000,Mid-Range,5,1498,150,250,15.0,600.0,4382.0,1841.0,1605.0,6,1,15000,4,4,4,4,4,FWD,Skoda Karoq
Skoda,Karoq,Style,2020,Petrol,Automatic,SUV,2899000,Mid-Range,5,1984,190,320,14.0,560.0,4382.0,1841.0,1605.0,6,1,16000,4,4,4,4,4,4WD,Skoda Karoq
Skoda,Karoq,Ambition,2021,Petrol,Automatic,SUV,2699000,Mid-Range,5,1498,150,250,15.0,600.0,4382.0,1841.0,1605.0,6,1,15000,4,4,4,4,4,FWD,Skoda Karoq
Skoda,Karoq,Style,2021,Petrol,Automatic,SUV,2999000,Mid-Range,5,1984,190,320,14.0,560.0,4382.0,1841.0,1605.0,6,1,16000,4,4,4,4,4,4WD,Skoda Karoq
Skoda,Karoq,Ambition,2022,Petrol,Automatic,SUV,2799000,Mid-Range,5,1498,150,250,15.0,600.0,4382.0,1841.0,1605.0,6,1,15000,4,4,4,4,4,FWD,Skoda Karoq
Skoda,Karoq,Style,2022,Petrol,Automatic,SUV,3099000,Premium,5,1984,190,320,14.0,560.0,4382.0,1841.0,1605.0,6,1,16000,4,4,4,4,4,4WD,Skoda Karoq
